CNY,BRL,CAD,CHF,DKK,HKD,INR,JPY,KRW,MXN,MYR,NOK,SEK,SGD,THB,TWD,AUD,EUR,GBP,NZD,ZAR,
6.8391,1.8281,1.0737,1.1199,5.2681,7.776,46.81,105.11,1159.75,10.735,3.4473,5.8516,6.7932,1.4362,34.23,32.08,1.2596044841919636,0.7064641469445426,0.5617346365576902,1.5188335358444716,8.145,
6.829,1.8785,1.0788,1.1208,5.2696,7.7812,46.16,104.71,1115.5,10.8809,3.4709,5.9307,6.818,1.4337,34.28,32.09,1.2769761205465457,0.7034822370735139,0.5588153115395361,1.529051987767584,8.219,
6.8375,1.9095,1.0696,1.0988,5.1856,7.7799,46.36,104.85,1152.4,10.849,3.467,5.7752,6.6796,1.432,34.07,32.22,1.2517211165352358,0.6953135864274789,0.5498735290883097,1.4885382554331648,8.2325,
6.8355,1.823,1.0469,1.1107,5.1814,7.777,45.71,107.18,1139.5,10.606,3.4311,5.7074,6.6435,1.4256,34.08,32.16,1.2065637065637065,0.6952169076751947,0.5465376837732961,1.4558159848595138,7.925,
6.8306,1.7985,1.0383,1.0834,5.0755,7.77,45.3,106.35,1127.3,10.5935,3.4165,5.5464,6.5123,1.4132,33.88,32.02,1.1846937566639024,0.6804109682248077,0.5410084397316598,1.4411298457991066,7.975,
6.8114,1.8167,1.0355,1.0813,5.0605,7.7582,45.65,105.8,1146.5,10.722,3.408,5.5754,6.5391,1.4137,33.75,31.91,1.1926058437686344,0.6785641582411617,0.5388511693070375,1.4598540145985401,8.135,
6.8233,1.8432,1.0351,1.0889,5.0903,7.7608,45.92,106.03,1153.5,10.792,3.42,5.6212,6.6,1.423,33.94,31.91,1.1953143676786995,0.6823609689525759,0.5404821100421576,1.457301078402798,8.143,
6.815,1.8327,1.0338,1.0883,5.0938,7.7731,46.08,106.48,1148.8,10.768,3.4235,5.6408,6.5897,1.4231,33.9,32.04,1.1961722488038278,0.6829201666325206,0.5433010974682169,1.463057790782736,8.1588,
6.8431,1.854,1.0352,1.089,5.1111,7.7704,46.48,106.06,1160.1,10.7955,3.434,5.6583,6.635,1.428,33.85,32.12,1.20598166907863,0.6851192107426692,0.5434782608695652,1.458151064450277,8.1322,
6.8431,1.9115,1.0393,1.0964,5.187,7.7629,46.49,105.1,1185.75,10.916,3.4445,5.798,6.7837,1.4288,33.96,32.05,1.2307692307692308,0.6953619358876295,0.5542008423852804,1.474491300501327,8.212,
6.7899,1.9225,1.0597,1.1189,5.2958,7.7659,46.45,105.94,1206.3,10.9726,3.4385,5.889,6.9459,1.4331,33.81,32.23,1.2651821862348178,0.710176834031674,0.5616715344866322,1.4947683109118086,8.3152,
6.8485,1.935,1.0607,1.1209,5.3064,7.7669,46.47,106.06,1194.85,10.9705,3.4429,5.8833,6.9107,1.4366,33.98,32.14,1.2599218848431397,0.7113387395077536,0.5616715344866322,1.4738393515106853,8.269,
6.842,1.9958,1.0769,1.1339,5.3839,7.7707,46.63,105.3,1222.9,11.115,3.4475,5.977,7.0058,1.4483,34.07,32.14,1.287001287001287,0.7218131947452,0.5664117813650523,1.5051173991571343,8.4797,
6.8431,2.008,1.0815,1.1295,5.3992,7.7719,47.01,105.76,1220.9,11.1245,3.465,5.9957,7.0341,1.4506,34.13,32.15,1.2903225806451613,0.7237984944991315,0.5636978579481398,1.5092061575611229,8.415,
6.842,2.1646,1.1027,1.1456,5.5221,7.7699,47.77,101.26,1267.4,11.703,3.5001,6.2428,7.2172,1.4686,34.41,32.34,1.4007564084605688,0.7403020432336394,0.5753739930955121,1.5964240102171137,8.8405,
6.8171,2.231,1.1055,1.1399,5.4675,7.7736,47.78,102.3,1328.4,12.115,3.49,6.1447,7.0776,1.4622,34.51,32.37,1.3858093126385809,0.7326544069162576,0.5684402000909504,1.5718327569946557,8.86,
6.8171,2.406,1.1246,1.1272,5.4478,7.7695,48.0,99.73,1415.25,13.139,3.498,6.1485,7.0807,1.466,34.32,32.45,1.4947683109118086,0.7309941520467835,0.5777007510109763,1.6619577862722286,9.2275,
6.8202,2.2,1.1483,1.1311,5.4622,7.7602,48.0,100.67,1381.4,12.3788,3.4955,6.1489,7.0828,1.4727,34.26,32.44,1.4255167498218104,0.7328154770628755,0.5805515239477503,1.6204829039053639,9.0025,
6.8357,2.2972,1.19,1.1221,5.5298,7.759,48.41,99.44,1306.4,12.9806,3.5135,6.2937,7.1693,1.483,34.34,32.44,1.5311590874291838,0.7423353871279044,0.5869577977343429,1.6778523489932886,9.43,
6.8357,2.2972,1.19,1.1221,5.5298,7.759,48.41,99.44,1306.4,12.9806,3.5135,6.2937,7.1693,1.483,34.34,32.44,1.5311590874291838,0.7423353871279044,0.5869577977343429,1.6778523489932886,9.43,
6.8339,2.0855,1.1599,1.1347,5.455,7.7599,47.93,102.17,1207.25,12.4251,3.497,6.2477,7.1399,1.462,34.0,32.4,1.417635384179189,0.732171621027969,0.5720169317011784,1.600768368817032,8.985,
6.835,2.165,1.1804,1.1346,5.4919,7.7573,48.53,101.47,1237.5,12.724,3.5139,6.3717,7.341,1.4703,34.08,32.38,1.4634860237084735,0.7370826269624825,0.5736576411197797,1.6170763260025875,9.495,
6.8332,2.1925,1.1953,1.1332,5.5542,7.7571,48.88,100.46,1369.5,13.11,3.52,6.5835,7.4486,1.4815,34.21,32.55,1.4907573047107932,0.7453786523553966,0.5799454851243984,1.6388069485414618,10.278,
6.8332,2.12,1.182,1.1339,5.5375,7.7554,48.88,101.4,1333.3,12.8303,3.528,6.5144,7.398,1.4792,34.23,32.57,1.4478065730418417,0.7428316743425939,0.5778008898133703,1.6252234682268814,10.0775,
6.8299,2.106,1.1977,1.1511,5.5985,7.7549,48.96,101.74,1315.0,12.781,3.522,6.621,7.4801,1.4777,34.29,32.58,1.4349261013057828,0.751089079164789,0.5836348780203104,1.6142050040355125,10.165,
6.8337,2.213,1.2208,1.1581,5.6875,7.7529,49.1,100.43,1320.1,13.185,3.527,6.8251,7.6665,1.4835,34.33,32.8,1.467782181124321,0.7632422530911311,0.593930035041872,1.6334531198954592,10.6675,
6.8341,2.376,1.2496,1.1656,5.808,7.7523,49.25,98.63,1418.5,13.5938,3.544,7.068,7.8291,1.4995,34.54,32.98,1.4929829799940282,0.7791195948578106,0.6182762458266353,1.684352366515075,11.27,
6.8354,2.277,1.2573,1.1625,5.7908,7.7544,49.82,97.6,1408.7,13.61,3.569,6.9755,7.7268,1.5053,34.6,33.43,1.502178158329578,0.7765180928715639,0.6180087757246152,1.697216564833673,11.02,
6.8432,2.3881,1.2735,1.1526,5.8982,7.751,49.96,92.64,1430.8,13.5885,3.5935,6.8532,7.8615,1.5077,34.6,33.425,1.6220600162206,0.7912018355882585,0.6397543343356151,1.8053800324968408,11.1075,
6.8521,2.255,1.2935,1.1581,5.9847,7.7515,49.8,93.28,1441.7,13.2743,3.5862,7.0261,8.0805,1.5111,34.79,33.5,1.6466326362588508,0.8034709946970915,0.6463288521199587,1.8484288354898335,10.9625,
6.8385,2.1862,1.2942,1.1612,5.9715,7.752,49.57,95.68,1467.7,13.3625,3.581,6.909,8.0404,1.5026,34.87,33.45,1.599488163787588,0.8015389547932029,0.641395676993137,1.8089725036179451,10.65,
6.839,2.126,1.2302,1.1371,5.7972,7.7514,49.71,97.48,1426.9,12.9232,3.5785,6.7077,7.6814,1.4988,34.85,33.2,1.4963339817447254,0.7781495603454984,0.6135722174499939,1.7079419299743808,10.0,
6.8408,2.131,1.2229,1.145,5.7944,7.7511,49.68,97.47,1250.18,12.865,3.5295,6.6932,7.7044,1.4732,34.8,32.75,1.4936519790888723,0.7782101167315175,0.6146281499692686,1.7015484090522375,10.088,
6.8388,2.123,1.2158,1.1669,5.8683,7.7503,49.4,98.28,1277.5,12.705,3.547,6.7089,7.7816,1.4841,35.05,32.97,1.52114390021296,0.7885191610156127,0.6186204763377667,1.7196904557179706,9.87,
6.8373,2.1736,1.1866,1.1681,5.852,7.7497,48.61,98.95,1262.0,12.7977,3.519,6.6857,7.74,1.4792,34.92,32.86,1.465630954125751,0.7862253321802029,0.630715862503942,1.6736401673640167,9.925,
6.836,2.0995,1.1502,1.1627,5.7144,7.7499,47.25,100.48,1287.9,12.4705,3.5327,6.593,7.5957,1.472,34.9,32.86,1.4275517487508922,0.7679901697258275,0.6213109661385524,1.6326530612244896,9.6305,
6.8285,2.121,1.159,1.1606,5.7074,7.7497,47.28,98.95,1266.3,12.636,3.5205,6.6858,7.6839,1.4753,34.98,32.82,1.4343086632243258,0.7669299792928905,0.6189650903689032,1.6460905349794237,9.6784,
6.8245,2.1865,1.1816,1.1745,5.8352,7.7499,47.64,98.04,1330.8,12.96,3.5395,6.8572,7.8598,1.4997,34.98,32.8,1.4727540500736376,0.7839448102853559,0.6323510813203491,1.6767270288397047,9.955,
6.8255,2.1523,1.183,1.1761,5.8257,7.7497,47.54,98.15,1310.0,12.8525,3.542,6.851,7.8538,1.4965,34.92,32.81,1.4867677668748143,0.7826563356030367,0.6333924499619965,1.69548999660902,10.15,
6.8267,2.17,1.1948,1.1784,5.8345,7.7498,47.3,97.96,1326.18,12.815,3.546,6.7969,7.8183,1.4915,34.83,32.77,1.4803849000740192,0.7836990595611285,0.6394270733422853,1.7032873445750298,10.068,
6.8267,2.17,1.1948,1.1784,5.8345,7.7498,47.3,97.96,1326.18,12.815,3.546,6.7969,7.8183,1.4915,34.83,32.77,1.4803849000740192,0.7836990595611285,0.6394270733422853,1.7032873445750298,10.068,
6.8293,2.2785,1.2296,1.179,5.9295,7.7504,49.2,95.54,1354.5,13.095,3.59,7.0577,8.0426,1.5075,34.91,32.95,1.5506280043417584,0.7963051441312311,0.6661337596589395,1.773049645390071,10.3802,
6.8291,2.3325,1.2311,1.1995,5.9461,7.7504,49.0,95.95,1392.5,13.29,3.597,7.0456,8.0239,1.519,34.98,33.18,1.5620118712902218,0.7983394539358135,0.6757213325224677,1.7979144192736425,10.48,
6.8236,2.2756,1.2241,1.187,5.8493,7.7498,48.78,96.66,1399.3,13.0028,3.5955,6.8736,7.8552,1.5205,34.92,33.05,1.508978421608571,0.7854842510407667,0.6729475100942126,1.7780938833570412,10.0,
6.8264,2.3035,1.2213,1.1954,5.8523,7.7499,49.19,97.03,1410.0,13.08,3.5974,6.9724,7.9335,1.5212,34.93,33.16,1.5239256324291375,0.7857928650007858,0.6653359946773121,1.7853954650955186,10.125,
6.8239,2.2985,1.2237,1.1976,5.87,7.75,49.51,97.38,1447.4,13.145,3.601,6.9966,7.9931,1.527,35.0,33.23,1.5209125475285172,0.7880220646178093,0.6648052120728627,1.8018018018018016,10.17,
6.8295,2.3894,1.237,1.2103,5.9163,7.7498,49.84,96.75,1445.9,13.1513,3.608,7.0089,8.1123,1.5279,34.95,33.26,1.5382248884786955,0.7939658594680429,0.6624710168930109,1.8162005085361426,10.36,
6.834,2.395,1.285,1.2197,5.9482,7.7497,50.12,94.98,1496.0,13.561,3.621,7.1412,8.2498,1.5306,35.12,33.42,1.6152479405588758,0.7984031936127745,0.6761782405842179,1.8825301204819276,10.64,
6.8302,2.456,1.2849,1.2237,5.9484,7.7509,49.53,95.42,1493.3,13.935,3.62,7.2169,8.438,1.5302,35.2,33.4,1.598976654940838,0.7980209081477934,0.6749460043196545,1.8821757952192735,10.6225,
6.8249,2.3213,1.2246,1.1968,5.7811,7.7523,49.94,96.69,1507.9,13.462,3.627,6.958,8.045,1.5102,35.25,33.4,1.5382248884786955,0.7757951900698216,0.6588917440864466,1.8278194114421493,10.0675,
6.822,2.3012,1.2214,1.1863,5.7183,7.755,49.87,95.53,1501.4,13.2705,3.619,6.929,7.861,1.5107,35.16,33.34,1.5413070283600492,0.7674597083653109,0.651508241579256,1.8284878405558602,9.75,
6.8282,2.306,1.2338,1.2064,5.8099,7.756,49.18,95.46,1477.3,13.22,3.62,7.0506,8.075,1.5098,35.23,33.25,1.5455950540958268,0.7795447458684129,0.6571165724799579,1.8208302986161689,9.9,
6.8282,2.306,1.2338,1.2064,5.8099,7.756,49.18,95.46,1477.3,13.22,3.62,7.0506,8.075,1.5098,35.23,33.25,1.5455950540958268,0.7795447458684129,0.6571165724799579,1.8208302986161689,9.9,
6.8254,2.3074,1.236,1.2165,5.8671,7.7501,49.55,95.46,1468.0,13.39,3.621,7.0021,8.1199,1.5082,35.45,33.29,1.527650473571647,0.7877737513786041,0.6515506906437321,1.8181818181818181,10.1,
6.8842,2.3625,1.237,1.2076,5.8955,7.751,49.94,93.71,1439.4,13.57,3.627,7.0855,8.2834,1.531,35.71,33.33,1.5511090429657204,0.791514959632737,0.6738544474393531,1.8674136321195145,10.275,
6.8786,2.378,1.2422,1.2062,5.8525,7.7514,50.05,93.64,1463.5,13.4653,3.637,7.0191,8.1561,1.5289,35.49,33.41,1.552072016141549,0.7859163784973279,0.6689410662920597,1.8800526414739611,10.378,
6.8746,2.3955,1.2573,1.2142,5.8795,7.7522,49.92,93.25,1467.8,13.55,3.638,7.0938,8.1945,1.5275,35.52,33.52,1.54273372415921,0.7893282816323309,0.6764526821348847,1.8740629685157422,10.15,
6.8817,2.479,1.254,1.1971,5.8001,7.7516,49.82,92.78,1479.0,13.51,3.638,7.0742,8.1949,1.5228,35.6,33.52,1.532097441397273,0.778816199376947,0.6760868095463457,1.858045336306206,10.193,
6.8812,2.6187,1.2971,1.2238,5.8895,7.7513,49.6,92.18,1475.6,13.8002,3.6345,7.2848,8.4858,1.524,35.72,33.55,1.5765410688948447,0.790263948158685,0.6846501437765302,1.9054878048780486,10.4745,
6.877,2.4625,1.257,1.2036,5.7549,7.7504,49.44,92.77,1445.0,13.465,3.635,7.0518,8.0502,1.5029,35.44,33.47,1.5051173991571343,0.7726781023025807,0.6742633672712561,1.8351991191044226,10.03,
6.873,2.4835,1.2602,1.2062,5.7548,7.7501,49.28,92.44,1439.0,13.5055,3.615,7.0615,8.1599,1.5036,35.4,33.48,1.5151515151515151,0.7729767334003246,0.676773145641581,1.840264998159735,10.12,
6.864,2.433,1.2553,1.1949,5.7171,7.75,48.7,92.94,1393.0,13.4665,3.6135,7.0128,8.1049,1.497,35.37,33.45,1.5117157974300832,0.7678132678132679,0.6743088334457181,1.8258170531312763,10.14,
6.8513,2.2905,1.2181,1.1872,5.6001,7.7499,48.19,91.96,1354.5,13.091,3.565,6.8937,7.9622,1.4855,35.1,33.26,1.475143826523086,0.7522190461862495,0.6687621213134488,1.7995321216483715,9.9225,
6.842,2.399,1.2453,1.1796,5.5799,7.7497,48.2,91.26,1369.0,13.53,3.58,6.9255,8.0778,1.488,34.98,33.26,1.519756838905775,0.7491197842535021,0.6723141051499261,1.8355359765051398,10.215,
6.848,2.3585,1.235,1.159,5.4525,7.75,47.62,90.68,1360.9,13.3055,3.56,6.8904,8.0302,1.4756,34.83,33.19,1.4896469536719796,0.7318501170960187,0.6545359340227779,1.7998560115190785,10.1105,
6.8448,2.367,1.2238,1.1406,5.3955,7.7505,47.81,89.98,1347.4,13.223,3.555,6.9767,8.0933,1.4685,34.76,33.02,1.4760147601476015,0.724112961622013,0.6527415143603134,1.7692852087756545,10.253,
6.835,2.369,1.2058,1.0852,5.189,7.75,47.5,87.84,1324.0,13.17,3.528,6.6216,7.6754,1.4415,34.53,33.58,1.4353380221042056,0.6964758322886196,0.6469560716827327,1.697216564833673,9.84,
6.8341,2.356,1.1962,1.0775,5.2094,7.7502,46.74,89.81,1285.0,13.18,3.46,6.7846,7.68,1.4333,34.4,32.45,1.4316392269148175,0.6993985172751433,0.6621201085876978,1.6846361185983827,9.5205,
6.844,2.3785,1.2273,1.1105,5.3717,7.7501,47.05,89.48,1287.9,13.1225,3.468,7.084,7.8465,1.459,34.43,32.45,1.4692918013517484,0.7207207207207208,0.6732193348592971,1.736714136853074,9.7335,
6.851,2.405,1.2188,1.0949,5.3423,7.7508,47.71,90.07,1308.0,13.183,3.48,7.0936,7.8612,1.4477,34.52,32.94,1.4637002341920373,0.716743119266055,0.6754474839581223,1.7415534656913967,9.75,
6.848,2.3752,1.216,1.0856,5.3353,7.7497,48.66,90.57,1331.0,13.221,3.468,7.1168,7.9736,1.4492,34.6,33.01,1.4697236919459142,0.7160246312473149,0.6774608766343744,1.7639795378373613,9.6384,
6.8355,2.375,1.2125,1.0788,5.3364,7.7503,47.76,90.68,1304.3,13.33,3.477,7.1513,8.0357,1.4455,34.44,33.03,1.464986815118664,0.7161271841879118,0.6815238874122538,1.7406440382941688,9.735,
6.8355,2.375,1.2125,1.0788,5.3364,7.7503,47.76,90.68,1304.3,13.33,3.477,7.1513,8.0357,1.4455,34.44,33.03,1.464986815118664,0.7161271841879118,0.6815238874122538,1.7406440382941688,9.735,
6.8409,2.3727,1.2207,1.07,5.2975,7.7502,48.42,90.65,1298.9,13.365,3.478,7.1438,8.0072,1.4494,34.95,32.99,1.4675667742882301,0.7111363959607453,0.6802721088435374,1.7361111111111112,9.71,
6.8447,2.3975,1.2162,1.0414,5.2335,7.75,48.25,90.2,1262.0,13.5225,3.478,7.0047,7.7354,1.437,34.97,32.99,1.4388489208633095,0.7026419336706015,0.6853539853334247,1.7167381974248928,9.46,
6.8295,2.3291,1.2215,1.0567,5.2895,7.7498,48.05,90.37,1257.4,13.76,3.477,7.003,7.7875,1.4372,34.71,32.76,1.4480162177816391,0.7099751508697195,0.6946856547412296,1.733102253032929,9.35,
6.8225,2.313,1.224,1.0673,5.3497,7.7499,48.58,90.79,1262.0,13.832,3.45,6.9756,7.877,1.4377,34.72,32.76,1.4320492624946297,0.7184424168402903,0.6840413160954921,1.7196904557179706,9.3,
6.8225,2.313,1.224,1.0673,5.3497,7.7499,48.58,90.79,1262.0,13.832,3.45,6.9756,7.877,1.4377,34.72,32.76,1.4320492624946297,0.7184424168402903,0.6840413160954921,1.7196904557179706,9.3,
6.8225,2.323,1.2101,1.0685,5.34,7.7504,48.25,91.12,1318.3,13.7815,3.465,6.8773,7.7836,1.4513,34.78,32.82,1.4118311449950585,0.7170514842965725,0.6887052341597797,1.7094017094017095,9.31,
6.83,2.264,1.192,1.1077,5.4845,7.7525,48.5,93.2,1313.5,13.5225,3.495,6.9639,7.9217,1.473,34.98,33.0,1.3993842709207949,0.7365939893930465,0.6848376934666485,1.7006802721088436,9.29,
6.836,2.1895,1.1822,1.1212,5.5426,7.7534,48.5,94.2,1307.0,13.33,3.507,6.9918,7.8715,1.475,34.98,33.1,1.3914011409489355,0.7437709185570844,0.6767273465520741,1.682085786375105,9.3425,
6.833,2.2209,1.185,1.0941,5.4311,7.7511,48.56,92.7,1292.3,13.3955,3.498,6.851,7.7658,1.4707,34.82,33.03,1.3865779256794233,0.7289692374981777,0.6555657532450504,1.665001665001665,9.4575,
6.8342,2.265,1.189,1.0925,5.4343,7.7551,48.45,91.15,1328.25,13.495,3.538,6.977,7.8404,1.478,34.8,33.1,1.4142271248762552,0.729181857955374,0.6583278472679395,1.6866250632484399,9.647,
6.835,2.2888,1.192,1.1096,5.524,7.7572,48.26,90.25,1347.5,13.708,3.539,6.9949,7.9293,1.4843,34.82,33.14,1.4158289678606824,0.7410151908114117,0.6562110374696503,1.6854879487611663,9.785,
6.8362,2.3194,1.2075,1.1139,5.5826,7.7546,48.78,88.92,1349.0,13.7725,3.57,7.0107,8.0622,1.488,34.9,33.25,1.4675667742882301,0.749232037161909,0.6744452687664396,1.7280110592707794,10.1,
6.8341,2.2945,1.2255,1.1212,5.6461,7.7546,48.89,89.65,1353.0,13.836,3.576,7.141,8.2419,1.4872,34.87,33.23,1.4981273408239701,0.7576905591756327,0.6883259911894273,1.810610175629187,10.005,
6.8347,2.3537,1.2373,1.1179,5.6551,7.7571,48.75,89.28,1353.0,14.0805,3.57,7.2087,8.3951,1.4925,34.87,33.2,1.506024096385542,0.7590708972218005,0.684134911404529,1.841959845275373,10.15,
6.8363,2.3698,1.2623,1.1232,5.6891,7.7618,48.87,89.59,1391.5,14.16,3.592,7.1847,8.3587,1.4972,34.83,33.36,1.5248551387618174,0.7637085688101422,0.6848376934666485,1.885014137606032,10.126,
6.8369,2.338,1.254,1.1177,5.6275,7.7597,48.62,90.29,1351.5,13.925,3.575,6.9514,8.201,1.4902,34.81,33.34,1.5015015015015014,0.7550588945937783,0.6785641582411617,1.8467220683287167,10.045,
6.8369,2.338,1.254,1.1177,5.6275,7.7597,48.62,90.29,1351.5,13.925,3.575,6.9514,8.201,1.4902,34.81,33.34,1.5015015015015014,0.7550588945937783,0.6785641582411617,1.8467220683287167,10.045,
6.8403,2.3617,1.2604,1.1432,5.7545,7.7583,49.01,90.19,1351.5,13.9155,3.608,7.1228,8.3929,1.5078,34.95,33.63,1.52114390021296,0.7724393635099644,0.7131141695785495,1.8964536317087048,10.169,
6.8392,2.3525,1.2749,1.1473,5.7905,7.7597,49.0,87.8,1368.0,13.9275,3.614,6.984,8.3394,1.5062,34.89,33.58,1.539645881447267,0.7770007770007771,0.7284382284382285,1.9175455417066156,10.168,
6.837,2.3515,1.2624,1.1538,5.7527,7.7587,49.07,88.64,1374.0,13.9675,3.607,6.968,8.2329,1.4972,34.84,33.53,1.528117359413203,0.7719027402547278,0.7225433526011561,1.8993352326685662,10.1155,
6.8392,2.3467,1.2478,1.1629,5.8007,7.7566,49.0,88.72,1390.8,14.07,3.623,6.9955,8.2494,1.5054,34.86,33.68,1.5332720024532351,0.7782706825433886,0.732171621027969,1.8975332068311195,10.27,
6.8392,2.3123,1.22,1.1437,5.6651,7.7567,48.5,89.25,1390.8,13.948,3.623,6.718,7.9832,1.4993,34.87,33.68,1.51285930408472,0.7620208793720947,0.7163323782234957,1.8846588767433097,10.121,
6.8392,2.3183,1.2292,1.1388,5.6645,7.7598,48.85,88.99,1390.0,14.185,3.623,6.7894,8.0804,1.5072,34.86,33.68,1.5146925174189638,0.7599361653621095,0.7068136839129205,1.8925056775170326,9.975,
6.8392,2.289,1.2096,1.1442,5.6238,7.7581,48.81,88.87,1369.0,14.122,3.585,6.6827,7.954,1.4988,34.87,33.68,1.4927601134497686,0.7550588945937783,0.6984703499336453,1.8709073900841908,9.9025,
6.8392,2.2871,1.2187,1.1507,5.7369,7.7564,48.49,89.77,1369.0,14.2021,3.597,6.8038,8.1204,1.5068,34.88,33.66,1.5267175572519083,0.769941484447182,0.7011639321273314,1.937608990505716,9.972,
6.8392,2.313,1.2365,1.1612,5.8216,7.7544,48.83,89.83,1380.0,14.333,3.605,6.9158,8.3647,1.5106,34.94,33.7,1.567398119122257,0.7810059356451109,0.6938180808991882,1.966955153422502,10.2,
6.847,2.3262,1.2408,1.164,5.8197,7.7544,48.84,89.86,1390.0,14.496,3.613,7.0415,8.3831,1.5145,34.95,33.7,1.5822784810126582,0.7807620237351656,0.7028394714647175,1.9896538002387583,10.175,
6.8399,2.3151,1.2334,1.1419,5.7267,7.753,48.37,89.09,1394.5,14.5825,3.617,6.9201,8.2575,1.5082,34.93,33.72,1.5441630636195183,0.7686395080707149,0.6947339169098236,1.9557989438685703,10.0956,
6.8335,2.291,1.2268,1.1579,5.7951,7.7536,48.68,89.53,1378.4,14.465,3.624,6.9149,8.2768,1.5056,34.9,33.66,1.5386982612709648,0.7777864198491093,0.6909894969596462,1.9542700801250732,9.98,
6.8355,2.2966,1.2307,1.1654,5.8028,7.7528,48.72,91.01,1384.2,14.318,3.6121,6.8297,8.2685,1.504,34.95,33.66,1.5292858235204159,0.7789375292101574,0.6833868653044488,1.939864209505335,9.8605,
6.8338,2.262,1.2388,1.1694,5.786,7.7541,48.61,91.95,1368.7,14.1777,3.598,6.7927,8.1745,1.4952,34.98,33.61,1.4892032762472078,0.7767593599502873,0.676818950930626,1.8867924528301885,9.6526,
6.8392,2.2375,1.219,1.1566,5.7045,7.752,48.52,91.47,1374.0,14.134,3.5985,6.6179,7.9905,1.4921,34.99,33.71,1.4632718759145449,0.7654623392529087,0.6695232994108195,1.8375597206909224,9.61,
6.8241,2.2663,1.2332,1.1535,5.7461,7.7515,48.68,90.65,1388.0,14.3775,3.5865,6.7063,8.1988,1.504,34.97,33.95,1.517680983457277,0.7712478790683326,0.6847439057792386,1.8917896329928114,9.75,
6.8332,2.2649,1.2418,1.1599,5.779,7.7511,48.78,90.66,1390.0,14.5423,3.602,6.7646,8.3834,1.505,35.05,33.97,1.5269506794930523,0.7756146746296441,0.6960395350455906,1.9011406844106462,9.8775,
6.8345,2.294,1.2478,1.1634,5.8115,7.7519,48.7,90.55,1394.0,14.588,3.6185,6.8709,8.43,1.5118,35.14,34.02,1.5368065160596283,0.7799095304944627,0.7018528916339135,1.9219680953296177,10.0751,
6.8392,2.2765,1.2435,1.1581,5.7859,7.7528,48.58,91.84,1403.5,14.465,3.602,6.7705,8.35,1.5077,35.12,34.03,1.5163002274450341,0.7764577995185962,0.6933851060879213,1.8989745537409801,9.9345,
6.8392,2.2765,1.2435,1.1581,5.7859,7.7528,48.58,91.84,1403.5,14.465,3.602,6.7705,8.35,1.5077,35.12,34.03,1.5163002274450341,0.7764577995185962,0.6933851060879213,1.8989745537409801,9.9345,
6.8355,2.3192,1.2606,1.1744,5.9277,7.7545,49.6,92.17,1454.8,14.6205,3.638,7.0329,8.8196,1.5283,35.26,34.58,1.5659254619480114,0.7954816641476413,0.7030371203599549,1.9569471624266144,10.25,
6.8378,2.3572,1.2592,1.1813,5.9371,7.7551,49.84,93.81,1459.0,14.653,3.657,7.0319,8.7568,1.5316,35.36,34.63,1.5661707126076743,0.7970032677133977,0.7024938531787847,1.9580967299784608,10.185,
6.8348,2.3554,1.259,1.1742,5.876,7.7546,49.73,94.09,1480.7,14.5886,3.658,6.8926,8.727,1.5264,35.54,34.58,1.5503875968992247,0.7889546351084812,0.6989585517578807,1.9519812609798948,10.0675,
6.8367,2.3898,1.2543,1.1681,5.8731,7.7543,49.71,93.87,1519.5,14.836,3.674,6.8542,8.8018,1.5356,35.69,34.8,1.5578750584203147,0.7880220646178093,0.6976906439684644,1.970831690973591,10.17,
6.8355,2.388,1.2508,1.1633,5.845,7.7526,49.46,94.63,1495.5,14.86,3.653,6.827,8.7602,1.529,35.61,34.61,1.5489467162329618,0.7844983133286264,0.6871435442864015,1.9600156801254411,10.04,
6.8368,2.383,1.2468,1.167,5.8455,7.7532,49.75,96.6,1516.0,14.835,3.663,6.8533,8.922,1.5275,35.65,34.73,1.555451858764971,0.7848061528802386,0.6940588561910049,1.9611688566385566,9.99,
6.8369,2.388,1.2558,1.1646,5.8504,7.7533,49.95,97.33,1515.7,14.926,3.667,6.871,8.9177,1.5294,35.75,34.74,1.5441630636195183,0.7854842510407667,0.7010164738871363,1.9542700801250732,9.941,
6.8361,2.3508,1.2455,1.1647,5.8349,7.7541,50.32,98.55,1512.8,14.9728,3.668,6.909,8.923,1.5367,35.92,34.84,1.5299877600979193,0.7834534628643058,0.6972528238739367,1.9557989438685703,9.88,
6.8395,2.375,1.271,1.1672,5.8832,7.7551,50.88,97.74,1532.8,15.088,3.705,7.0474,9.024,1.5461,36.11,35.0,1.5578750584203147,0.78976465013426,0.7004763239002522,1.9880715705765408,10.035,
6.8438,2.4365,1.2891,1.1723,5.9229,7.7573,51.8,97.17,1570.1,15.406,3.726,7.1486,9.1955,1.5565,36.25,35.21,1.5870496746548166,0.794912559618442,0.714847380084352,2.0300446609825418,10.5,
6.8413,2.442,1.2937,1.1755,5.9369,7.7585,51.96,98.16,1551.2,15.341,3.707,7.2778,9.273,1.5526,36.05,35.08,1.5654351909830932,0.796876245119133,0.7125552230297848,2.0193861066235868,10.525,
6.8432,2.3738,1.2768,1.1762,5.9082,7.7593,51.53,99.34,1550.95,15.175,3.711,7.0479,9.0759,1.5452,36.05,35.05,1.5386982612709648,0.7932101213611487,0.7071135624381276,1.976284584980237,10.36,
